BoAFLC1.3	C09	100.00	61	0	0	1	61	62521626	62521808	3e-31	 123
BoAFLC1.3	C09	100.00	61	0	0	1	61	62538756	62538938	3e-31	 123
BoAFLC1.3	C09	100.00	61	0	0	1	61	62551939	62552121	3e-31	 123
BoAFLC1.3	C09	69.49	59	18	0	1	59	4746848	4746672	3e-19	87.8
BoAFLC1.3	C09	66.10	59	20	0	1	59	25282853	25283029	2e-17	82.4
BoAFLC1.3	C09	61.19	67	26	0	1	67	5099226	5099426	6e-17	81.3
BoAFLC1.3	C09	62.71	59	22	0	1	59	30442602	30442778	8e-17	80.9
BoAFLC1.3	C09	67.80	59	19	0	1	59	28143113	28142937	2e-16	79.7
BoAFLC1.3	C09	62.07	58	22	0	1	58	59416661	59416834	2e-16	79.3
BoAFLC1.3	C09	53.75	80	34	2	1	78	56381156	56380920	3e-16	79.0
BoAFLC1.3	C09	55.56	72	30	1	1	70	42022825	42022610	1e-15	77.4
BoAFLC1.3	C09	59.02	61	25	0	1	61	42004263	42004081	1e-15	77.0
BoAFLC1.3	C09	59.32	59	24	0	1	59	4839344	4839168	1e-15	77.0
BoAFLC1.3	C09	55.56	63	28	0	1	63	2714321	2714509	3e-15	75.9
BoAFLC1.3	C09	66.67	54	18	0	6	59	60504172	60504333	8e-15	74.7
BoAFLC1.3	C09	44.93	69	37	1	2	70	54035795	54035998	3e-12	66.6
BoAFLC1.3	C09	52.83	53	25	0	1	53	24787125	24787283	5e-11	62.4
BoAFLC1.3	C09	96.55	29	1	0	108	136	62524904	62524990	1e-09	58.2
BoAFLC1.3	C09	100.00	28	0	0	108	135	62543385	62543468	1e-09	58.2
BoAFLC1.3	C09	96.43	28	1	0	108	135	62555112	62555195	5e-09	56.2
BoAFLC1.3	C09	96.15	26	1	0	163	188	62525558	62525635	2e-08	54.3
BoAFLC1.3	C09	96.00	25	1	0	163	187	62555997	62556071	2e-07	51.6
BoAFLC1.3	C09	35.09	57	37	0	2	58	5835613	5835783	4e-06	47.4
