PB18058	C09	100.00	79	0	0	1	79	63419643	63419879	1e-42	 157
PB18058	C09	100.00	79	0	0	1	79	63431597	63431833	1e-42	 157
PB18058	C09	100.00	79	0	0	1	79	63453484	63453720	1e-42	 157
PB18058	C09	98.72	78	1	0	1	78	63395847	63396080	8e-41	 152
PB18058	C09	67.80	59	19	0	19	77	4813980	4813804	8e-19	87.4
PB18058	C09	66.10	59	20	0	19	77	25828699	25828875	3e-17	82.4
PB18058	C09	61.19	67	26	0	19	85	5205318	5205518	7e-17	81.3
PB18058	C09	62.71	59	22	0	19	77	31179865	31180041	9e-17	80.9
PB18058	C09	67.80	59	19	0	19	77	28880500	28880324	2e-16	79.7
PB18058	C09	63.79	58	21	0	19	76	60303955	60304128	3e-16	79.3
PB18058	C09	53.75	80	34	2	19	96	56548902	56548666	5e-16	78.6
PB18058	C09	55.56	72	30	1	19	88	41972921	41972706	1e-15	77.8
PB18058	C09	53.73	67	31	0	15	81	2778810	2779010	1e-15	77.4
PB18058	C09	59.02	61	25	0	19	79	41954382	41954200	2e-15	77.0
PB18058	C09	59.32	59	24	0	19	77	4908094	4907918	2e-15	76.6
PB18058	C09	66.67	54	18	0	24	77	61409353	61409514	9e-15	74.7
PB18058	C09	44.93	69	37	1	20	88	54202558	54202761	3e-12	66.6
PB18058	C09	52.83	53	25	0	19	71	25324339	25324497	8e-11	62.4
PB18058	C09	96.55	29	1	0	126	154	63438778	63438864	1e-09	58.2
PB18058	C09	96.55	29	1	0	126	154	63456745	63456831	1e-09	58.2
PB18058	C09	96.55	29	1	0	126	154	63399152	63399238	1e-09	58.2
PB18058	C09	100.00	28	0	0	126	153	63423491	63423574	2e-09	58.2
PB18058	C09	100.00	25	0	0	181	205	63424378	63424452	4e-08	53.9
PB18058	C09	96.15	26	1	0	181	206	63399803	63399880	5e-08	53.9
PB18058	C09	96.00	25	1	0	181	205	63439689	63439763	2e-07	52.0
PB18058	C09	96.00	25	1	0	181	205	63457656	63457730	2e-07	52.0
