BoFLC1.1	C09	100.00	134	0	0	191	324	63400054	63400455	2e-68	 236
BoFLC1.1	C09	96.77	62	2	0	263	324	29591512	29591327	2e-51	 122
BoFLC1.1	C09	95.77	71	3	0	193	263	29591720	29591508	2e-51	99.8
BoFLC1.1	C09	67.18	131	42	1	193	323	2085840	2085451	2e-36	 143
BoFLC1.1	C09	64.62	130	46	0	193	322	1361660	1362049	3e-35	 139
BoFLC1.1	C09	70.71	99	29	0	216	314	53264036	53264332	9e-34	 135
BoFLC1.1	C09	71.88	96	27	0	217	312	63498842	63499129	1e-33	 135
BoFLC1.1	C09	63.08	130	48	0	193	322	65172827	65173216	7e-33	 132
BoFLC1.1	C09	98.39	62	1	0	1	62	63395901	63396086	1e-29	 122
BoFLC1.1	C09	98.33	60	1	0	1	60	63419697	63419876	5e-28	 117
BoFLC1.1	C09	98.33	60	1	0	1	60	63431651	63431830	5e-28	 117
BoFLC1.1	C09	98.33	60	1	0	1	60	63453538	63453717	5e-28	 117
BoFLC1.1	C09	51.11	135	66	0	180	314	21467204	21467608	2e-22	 100
BoFLC1.1	C09	53.76	93	43	0	217	309	66700635	66700913	7e-21	95.5
BoFLC1.1	C09	69.49	59	18	0	1	59	4813980	4813804	2e-19	90.5
BoFLC1.1	C09	50.00	100	50	0	219	318	46778760	46779059	5e-19	89.7
BoFLC1.1	C09	50.00	100	50	0	219	318	46802632	46802931	5e-19	89.7
BoFLC1.1	C09	46.43	112	60	0	211	322	47187019	47187354	2e-18	87.4
BoFLC1.1	C09	67.80	59	19	0	1	59	25828699	25828875	6e-18	86.3
BoFLC1.1	C09	64.41	59	21	0	1	59	31179865	31180041	2e-17	84.3
BoFLC1.1	C09	47.76	134	66	2	193	324	48411847	48411452	2e-17	84.3
BoFLC1.1	C09	67.80	59	19	0	1	59	5205318	5205494	3e-17	84.0
BoFLC1.1	C09	51.90	79	37	1	1	78	56548902	56548666	4e-17	83.6
BoFLC1.1	C09	65.52	58	20	0	1	58	60303955	60304128	4e-17	83.2
BoFLC1.1	C09	69.49	59	18	0	1	59	28880500	28880324	5e-17	83.2
BoFLC1.1	C09	61.02	59	23	0	1	59	4908094	4907918	5e-16	80.1
BoFLC1.1	C09	62.71	59	22	0	1	59	41954382	41954206	5e-16	80.1
BoFLC1.1	C09	60.00	60	24	0	1	60	2778822	2779001	7e-16	79.7
BoFLC1.1	C09	66.10	59	20	0	1	59	41972921	41972745	1e-15	79.0
BoFLC1.1	C09	68.52	54	17	0	6	59	61409353	61409514	3e-15	77.8
BoFLC1.1	C09	49.23	65	33	0	211	275	26967693	26967499	1e-13	57.4
BoFLC1.1	C09	46.94	49	26	0	274	322	26967503	26967357	1e-13	37.7
BoFLC1.1	C09	46.38	69	36	1	2	70	54202558	54202761	2e-12	69.3
BoFLC1.1	C09	57.14	84	10	1	78	135	63398984	63399235	2e-12	69.3
BoFLC1.1	C09	38.03	142	83	1	179	315	40552641	40552216	1e-11	67.0
BoFLC1.1	C09	43.59	117	66	0	193	309	28512497	28512847	1e-11	67.0
BoFLC1.1	C09	38.71	93	57	0	220	312	24322673	24322395	1e-11	66.6
BoFLC1.1	C09	100.00	28	0	0	108	135	63423491	63423574	2e-11	57.8
BoFLC1.1	C09	76.47	17	4	0	78	94	63423321	63423371	2e-11	29.6
BoFLC1.1	C09	100.00	28	0	0	108	135	63438778	63438861	2e-11	57.8
BoFLC1.1	C09	100.00	28	0	0	108	135	63456745	63456828	2e-11	57.8
BoFLC1.1	C09	92.31	13	1	0	82	94	63438620	63438658	2e-11	29.3
BoFLC1.1	C09	92.31	13	1	0	82	94	63456587	63456625	2e-11	29.3
BoFLC1.1	C09	54.72	53	24	0	1	53	25324339	25324497	2e-11	65.9
BoFLC1.1	C09	50.65	77	37	1	247	323	9920461	9920234	5e-11	65.1
BoFLC1.1	C09	55.36	56	25	0	257	312	30586979	30587146	1e-10	63.9
BoFLC1.1	C09	41.57	89	52	0	226	314	16972035	16971769	1e-10	63.5
BoFLC1.1	C09	40.00	90	54	0	226	315	56150560	56150291	1e-10	63.5
BoFLC1.1	C09	44.09	93	52	0	220	312	53886248	53886526	2e-10	63.2
BoFLC1.1	C09	49.33	75	37	1	249	323	31499613	31499834	2e-10	63.2
BoFLC1.1	C09	41.24	97	57	0	220	316	61397519	61397809	2e-10	63.2
BoFLC1.1	C09	43.48	92	52	0	223	314	27366705	27366430	2e-10	63.2
BoFLC1.1	C09	39.77	88	53	0	230	317	20827872	20827609	3e-10	62.4
BoFLC1.1	C09	38.54	96	59	0	225	320	61966013	61965726	5e-10	61.6
BoFLC1.1	C09	40.00	95	57	0	223	317	48447442	48447726	6e-10	61.6
BoFLC1.1	C09	40.45	89	53	0	226	314	9876912	9876646	6e-10	61.6
BoFLC1.1	C09	43.18	88	50	0	225	312	67391725	67391462	7e-10	61.2
BoFLC1.1	C09	35.82	134	85	1	179	312	54508385	54508783	2e-09	59.7
BoFLC1.1	C09	34.34	166	88	4	170	314	62478640	62479137	4e-09	58.9
BoFLC1.1	C09	40.45	89	53	0	224	312	10159322	10159588	6e-09	58.5
BoFLC1.1	C09	39.22	102	62	0	220	321	28881868	28882173	6e-09	58.5
BoFLC1.1	C09	41.67	96	56	0	218	313	57443501	57443788	7e-09	58.2
BoFLC1.1	C09	35.64	101	63	1	223	323	62910751	62911047	9e-09	57.8
BoFLC1.1	C09	100.00	26	0	0	163	188	63399803	63399880	2e-08	57.0
BoFLC1.1	C09	37.50	88	55	0	223	310	66346301	66346564	3e-08	56.6
BoFLC1.1	C09	40.23	87	52	0	226	312	9677938	9678198	3e-08	56.6
BoFLC1.1	C09	36.73	98	62	0	215	312	15028002	15027709	3e-08	56.2
BoFLC1.1	C09	44.79	96	53	0	223	318	2657881	2657594	4e-08	55.8
BoFLC1.1	C09	36.00	100	64	0	215	314	9777200	9777499	4e-08	55.8
BoFLC1.1	C09	63.04	46	17	0	277	322	67445025	67445162	4e-08	55.8
BoFLC1.1	C09	35.23	88	57	0	220	307	30424276	30424013	5e-08	55.8
BoFLC1.1	C09	39.08	87	53	0	226	312	64957936	64958196	6e-08	55.5
BoFLC1.1	C09	39.08	87	53	0	226	312	64973117	64973377	6e-08	55.5
BoFLC1.1	C09	39.58	96	57	1	225	319	14942941	14942654	7e-08	55.1
BoFLC1.1	C09	38.46	91	52	1	226	316	20332084	20331824	8e-08	55.1
BoFLC1.1	C09	42.25	71	41	0	223	293	12042409	12042621	8e-08	55.1
BoFLC1.1	C09	35.96	89	55	2	225	312	13064335	13064598	2e-07	53.5
BoFLC1.1	C09	37.36	91	56	1	223	312	44946983	44947255	2e-07	53.5
BoFLC1.1	C09	40.23	87	52	0	226	312	1827865	1828125	2e-07	53.5
BoFLC1.1	C09	34.78	92	58	1	221	312	58893149	58893418	3e-07	53.1
BoFLC1.1	C09	37.63	93	58	0	220	312	55146252	55145974	4e-07	52.8
BoFLC1.1	C09	33.66	101	66	1	223	322	16851696	16851394	4e-07	52.8
BoFLC1.1	C09	34.38	96	63	0	218	313	3953114	3953401	4e-07	52.8
BoFLC1.1	C09	37.36	91	57	0	223	313	60839452	60839180	6e-07	52.4
BoFLC1.1	C09	35.92	103	64	1	220	322	13659786	13660088	1e-06	51.6
BoFLC1.1	C09	96.00	25	1	0	163	187	63424378	63424452	1e-06	51.2
BoFLC1.1	C09	36.63	101	60	1	225	321	14974034	14973732	1e-06	51.2
BoFLC1.1	C09	37.08	89	56	0	225	313	1399633	1399367	2e-06	50.8
BoFLC1.1	C09	33.85	65	43	0	223	287	59191353	59191159	2e-06	45.4
BoFLC1.1	C09	42.86	28	16	0	285	312	59191168	59191085	2e-06	24.6
BoFLC1.1	C09	39.08	87	53	0	226	312	41038198	41037938	2e-06	50.4
BoFLC1.1	C09	33.96	106	70	0	193	298	965041	965358	2e-06	50.4
BoFLC1.1	C09	38.89	90	54	1	225	313	23644726	23644457	3e-06	50.1
BoFLC1.1	C09	36.84	57	36	0	2	58	6012181	6012351	3e-06	50.1
BoFLC1.1	C09	38.89	90	55	0	230	319	13585910	13586179	3e-06	50.1
BoFLC1.1	C09	37.93	87	54	0	226	312	5068733	5068473	4e-06	49.7
BoFLC1.1	C09	32.95	88	59	0	226	313	64938042	64937779	6e-06	48.9
BoFLC1.1	C09	92.00	25	2	0	163	187	63439689	63439763	6e-06	48.9
BoFLC1.1	C09	92.00	25	2	0	163	187	63457656	63457730	6e-06	48.9
BoFLC1.1	C09	40.00	105	63	0	218	322	55986620	55986306	9e-06	48.5
BoFLC1.2	C09	100.00	61	0	0	1	61	63419697	63419879	3e-31	 123
BoFLC1.2	C09	100.00	61	0	0	1	61	63431651	63431833	3e-31	 123
BoFLC1.2	C09	100.00	61	0	0	1	61	63453538	63453720	3e-31	 123
BoFLC1.2	C09	98.33	60	1	0	1	60	63395901	63396080	3e-29	 117
BoFLC1.2	C09	67.80	59	19	0	1	59	4813980	4813804	7e-19	87.0
BoFLC1.2	C09	66.10	59	20	0	1	59	25828699	25828875	2e-17	82.4
BoFLC1.2	C09	61.19	67	26	0	1	67	5205318	5205518	6e-17	81.3
BoFLC1.2	C09	62.71	59	22	0	1	59	31179865	31180041	8e-17	80.9
BoFLC1.2	C09	67.80	59	19	0	1	59	28880500	28880324	2e-16	79.7
BoFLC1.2	C09	63.79	58	21	0	1	58	60303955	60304128	2e-16	79.3
BoFLC1.2	C09	53.75	80	34	2	1	78	56548902	56548666	4e-16	79.0
BoFLC1.2	C09	55.56	72	30	1	1	70	41972921	41972706	1e-15	77.4
BoFLC1.2	C09	59.02	61	25	0	1	61	41954382	41954200	1e-15	77.0
BoFLC1.2	C09	59.32	59	24	0	1	59	4908094	4907918	2e-15	76.6
BoFLC1.2	C09	55.56	63	28	0	1	63	2778822	2779010	3e-15	75.9
BoFLC1.2	C09	66.67	54	18	0	6	59	61409353	61409514	7e-15	74.7
BoFLC1.2	C09	44.93	69	37	1	2	70	54202558	54202761	2e-12	67.0
BoFLC1.2	C09	52.83	53	25	0	1	53	25324339	25324497	6e-11	62.4
BoFLC1.2	C09	100.00	28	0	0	108	135	63438778	63438861	1e-09	58.2
BoFLC1.2	C09	100.00	28	0	0	108	135	63456745	63456828	1e-09	58.2
BoFLC1.2	C09	100.00	28	0	0	108	135	63399152	63399235	1e-09	57.8
