BoAFLC1.1	C9	96.35	137	1	1	217	349	59464595	59465005	2e-64	 226
BoAFLC1.1	C9	96.18	131	5	0	219	349	2326941	2326549	6e-62	 219
BoAFLC1.1	C9	96.72	61	2	0	289	349	28757120	28756938	2e-51	 122
BoAFLC1.1	C9	95.77	71	3	0	219	289	28757328	28757116	2e-51	99.8
BoAFLC1.1	C9	95.24	84	4	0	78	161	59463520	59463771	6e-43	 163
BoAFLC1.1	C9	67.72	127	41	0	219	345	2057904	2057524	6e-36	 142
BoAFLC1.1	C9	66.67	108	36	0	241	348	15894741	15894418	5e-35	 139
BoAFLC1.1	C9	100.00	52	0	0	110	161	59494199	59494354	5e-35	 108
BoAFLC1.1	C9	85.71	35	5	0	78	112	59494101	59494205	5e-35	58.9
BoAFLC1.1	C9	96.30	54	2	0	108	161	59482497	59482658	6e-35	 109
BoAFLC1.1	C9	85.29	34	5	0	78	111	59482405	59482506	6e-35	57.8
BoAFLC1.1	C9	64.62	130	46	0	219	348	60214120	60213731	7e-35	 139
BoAFLC1.1	C9	67.29	107	35	0	243	349	2026096	2026416	8e-34	 135
BoAFLC1.1	C9	71.88	96	27	0	243	338	45770697	45770410	1e-33	 135
BoAFLC1.1	C9	69.70	99	30	0	242	340	49380963	49381259	3e-32	 130
BoAFLC1.1	C9	98.33	60	1	0	1	60	59460432	59460611	9e-28	 117
BoAFLC1.1	C9	98.33	60	1	0	1	60	59478084	59478263	9e-28	 117
BoAFLC1.1	C9	98.33	60	1	0	1	60	59491108	59491287	9e-28	 117
BoAFLC1.1	C9	53.76	93	43	0	243	335	62624736	62625014	7e-21	95.5
BoAFLC1.1	C9	71.19	59	17	0	1	59	4792418	4792242	3e-19	90.1
BoAFLC1.1	C9	67.80	59	19	0	1	59	25173807	25173983	9e-18	85.9
BoAFLC1.1	C9	64.41	59	21	0	1	59	30501545	30501721	3e-17	84.0
BoAFLC1.1	C9	67.80	59	19	0	1	59	5136336	5136512	4e-17	83.6
BoAFLC1.1	C9	51.90	79	37	1	1	78	52632818	52632582	6e-17	83.2
BoAFLC1.1	C9	69.49	59	18	0	1	59	28090778	28090602	7e-17	83.2
BoAFLC1.1	C9	63.79	58	21	0	1	58	56180869	56181042	8e-17	82.8
BoAFLC1.1	C9	53.54	99	45	1	243	341	50614211	50613918	3e-16	81.3
BoAFLC1.1	C9	62.71	59	22	0	1	59	38948242	38948066	9e-16	79.7
BoAFLC1.1	C9	60.00	60	24	0	1	60	2756467	2756646	1e-15	79.3
BoAFLC1.1	C9	66.10	59	20	0	1	59	38966819	38966643	2e-15	78.6
BoAFLC1.1	C9	68.52	54	17	0	6	59	57385884	57386045	4e-15	77.4
BoAFLC1.1	C9	59.32	59	24	0	1	59	4874574	4874398	7e-15	77.0
BoAFLC1.1	C9	43.88	98	55	0	249	346	11723419	11723712	2e-13	72.4
BoAFLC1.1	C9	46.38	69	36	1	2	70	50348446	50348649	2e-12	69.3
BoAFLC1.1	C9	41.41	99	58	0	246	344	2429079	2429375	9e-12	67.4
BoAFLC1.1	C9	43.59	117	66	0	219	335	27753518	27753868	1e-11	67.0
BoAFLC1.1	C9	54.72	53	24	0	1	53	24664686	24664844	3e-11	65.9
BoAFLC1.1	C9	44.57	92	51	0	249	340	26665706	26665431	7e-11	64.7
BoAFLC1.1	C9	50.65	77	37	1	273	349	9598050	9597823	8e-11	64.7
BoAFLC1.1	C9	41.18	102	60	0	246	347	28092147	28092452	1e-10	64.3
BoAFLC1.1	C9	55.36	56	25	0	283	338	29885780	29885947	1e-10	63.9
BoAFLC1.1	C9	40.00	90	54	0	252	341	52251858	52251589	2e-10	63.2
BoAFLC1.1	C9	40.62	96	57	0	246	341	56141550	56141837	2e-10	63.2
BoAFLC1.1	C9	44.09	93	52	0	246	338	50019153	50019431	4e-10	62.4
BoAFLC1.1	C9	41.57	89	52	0	252	340	16591895	16591629	5e-10	62.0
BoAFLC1.1	C9	38.54	96	59	0	251	346	57994455	57994168	2e-09	60.1
BoAFLC1.1	C9	41.94	93	54	0	246	338	54466222	54465944	2e-09	60.1
BoAFLC1.1	C9	41.67	96	56	0	244	339	53525687	53525974	3e-09	59.3
BoAFLC1.1	C9	38.20	89	53	2	251	338	12683946	12684209	1e-08	57.4
BoAFLC1.1	C9	34.65	101	64	1	249	349	59037146	59037442	2e-08	57.4
BoAFLC1.1	C9	36.56	93	59	0	250	342	62840374	62840096	2e-08	57.4
BoAFLC1.1	C9	41.00	100	56	2	251	348	6976341	6976637	2e-08	57.4
BoAFLC1.1	C9	41.94	93	54	0	246	338	42662445	42662167	2e-08	57.4
BoAFLC1.1	C9	36.90	84	53	0	249	332	29682219	29681968	2e-08	57.0
BoAFLC1.1	C9	41.57	89	51	1	251	338	56288980	56288714	2e-08	56.6
BoAFLC1.1	C9	40.23	87	52	0	252	338	9406046	9406306	3e-08	56.6
BoAFLC1.1	C9	37.78	90	56	0	253	342	19855962	19855693	3e-08	56.6
BoAFLC1.1	C9	36.27	102	65	0	246	347	5341334	5341639	3e-08	56.2
BoAFLC1.1	C9	44.79	96	53	0	249	344	2648225	2647938	4e-08	56.2
BoAFLC1.1	C9	38.61	101	60	1	246	346	51228734	51228438	4e-08	55.8
BoAFLC1.1	C9	32.53	166	91	4	196	340	58542598	58543095	5e-08	55.8
BoAFLC1.1	C9	35.11	94	61	0	245	338	1951850	1952131	5e-08	55.8
BoAFLC1.1	C9	39.33	89	54	0	250	338	9777668	9777934	8e-08	55.1
BoAFLC1.1	C9	35.35	99	64	0	241	339	14566712	14566416	1e-07	54.7
BoAFLC1.1	C9	39.58	96	57	1	251	345	14453263	14452976	1e-07	54.3
