BoAFLC1.1	C09:62538707-62544785	94.44	54	3	0	108	161	4601	4762	2e-38	 108
BoAFLC1.1	C09:62538707-62544785	85.29	34	5	0	78	111	4509	4610	2e-38	57.8
BoAFLC1.1	C09:62538707-62544785	98.33	60	1	0	1	60	50	229	5e-32	 117
BoAFLC1.1	C09:62538707-62544785	95.00	20	1	0	62	81	4088	4147	6e-08	42.7
BoAFLC1.1	C09:62538707-62544785	84.00	25	2	1	189	213	5596	5664	6e-07	39.3
BoAFLC1.2	C09:62538707-62544785	100.00	61	0	0	1	61	50	232	2e-35	 124
BoAFLC1.2	C09:62538707-62544785	100.00	28	0	0	108	135	4679	4762	1e-13	58.2
BoAFLC1.2	C09:62538707-62544785	95.00	20	1	0	62	81	4088	4147	2e-08	42.7
BoAFLC1.2	C09:62538707-62544785	88.00	25	1	1	163	187	5596	5664	2e-08	42.0
BoAFLC1.3	C09:62538707-62544785	100.00	61	0	0	1	61	50	232	2e-35	 123
BoAFLC1.3	C09:62538707-62544785	100.00	28	0	0	108	135	4679	4762	1e-13	58.2
BoAFLC1.3	C09:62538707-62544785	95.00	20	1	0	62	81	4088	4147	2e-08	42.7
BoAFLC1.3	C09:62538707-62544785	84.00	25	2	1	163	187	5596	5664	1e-07	40.0
BoAFLC1.4	C09:62538707-62544785	100.00	61	0	0	1	61	50	232	2e-35	 123
BoAFLC1.4	C09:62538707-62544785	100.00	28	0	0	108	135	4679	4762	1e-13	58.2
BoAFLC1.4	C09:62538707-62544785	95.00	20	1	0	62	81	4088	4147	2e-08	42.7
BoAFLC1.4	C09:62538707-62544785	84.00	25	2	1	163	187	5596	5664	1e-07	40.0
